"FAC_B.Bayonne","FAC_B.Goethals","FAC_B.GWB.Lower","FAC_B.GWB.PIP","FAC_B.GWB.Upper","FAC_B.Holland","FAC_B.Lincoln","FAC_B.Outerbridge","Month_Name.April","Month_Name.August","Month_Name.December","Month_Name.February","Month_Name.January","Month_Name.July","Month_Name.June","Month_Name.March","Month_Name.May","Month_Name.November","Month_Name.October","Month_Name.September","Month","Yr","Day_Name.Friday","Day_Name.Monday","Day_Name.Saturday","Day_Name.Sunday","Day_Name.Thursday","Day_Name.Tuesday","Day_Name.Wednesday","Weekend_Weekday.Weekday","Weekend_Weekday.Weekend","Weekend_Flag","Event_Flag","TMAX","TMIN","PRCP","SNOW","SNWD","AWND","Total_Traffic","Predicted_Traffic","Error"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,1,0,0,0,0,0,1,0,0,0,71,61,0,0,0,6.71,63408,60407.04296875,3000.95703125
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2020,0,0,0,0,0,0,1,1,0,0,0,48,43,0,0,0,7.16,18135,19588.76171875,-1453.76171875
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,0,0,1,0,0,1,0,0,0,90,72,0,0,0,3.8,58758,55850.36328125,2907.63671875
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,0,0,1,0,0,1,0,0,0,90,72,0,0,0,3.8,10870,11173.2265625,-303.2265625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,1,0,0,0,0,0,1,0,0,0,49,31,0.16,0,0,8.95,31167,35135.21875,-3968.21875
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,0,0,0,1,0,1,0,0,0,63,54,3.3,0,0,6.04,46053,47251.3828125,-1198.3828125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,0,0,0,1,0,1,0,0,0,63,54,3.3,0,0,6.04,8167,6746.39501953125,1420.60498046875
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,0,0,0,1,0,1,0,0,0,63,54,3.3,0,0,6.04,42143,52494.12109375,-10351.12109375
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,0,0,0,0,1,1,0,0,0,61,53,0.16,0,0,8.5,41157,39965.90234375,1191.09765625
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,0,0,0,0,1,1,0,0,0,61,53,0.16,0,0,8.5,47098,46110.03125,987.96875
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,0,0,0,0,1,1,0,0,0,61,53,0.16,0,0,8.5,64156,55716.4921875,8439.5078125
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,0,0,1,0,0,1,0,0,0,57,49,0,0,0,4.92,17304,18092.1484375,-788.1484375
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,1,0,0,0,0,0,1,1,0,95,78,0,0,0,2.01,61406,55327.00390625,6078.99609375
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,1,0,0,0,0,0,1,0,0,0,49,31,0.16,0,0,8.95,33378,34114.90234375,-736.90234375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,1,0,0,0,0,0,1,0,0,0,49,31,0.16,0,0,8.95,57629,55148.46875,2480.53125
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,0,0,1,0,1,0,0,0,37,29,0,0,0,4.7,41651,42623.27734375,-972.27734375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,0,0,1,0,1,0,0,0,37,29,0,0,0,4.7,55355,56466.12109375,-1111.12109375
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,1,0,0,0,0,0,0,1,0,0,0,82,52,0.19,0,0,8.05,38696,36461.3359375,2234.6640625
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,1,0,0,0,0,0,0,1,0,0,0,82,52,0.19,0,0,8.05,50877,48186.15234375,2690.84765625
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,1,0,0,0,0,0,0,1,0,0,0,82,52,0.19,0,0,8.05,63681,56161.56640625,7519.43359375
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,1,0,0,0,0,0,0,1,0,0,0,39,28,0,0,0,9.62,38473,39560.91015625,-1087.91015625
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,1,0,0,0,0,0,0,1,0,0,0,39,28,0,0,0,9.62,38553,38577.55078125,-24.55078125
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2019,0,0,0,0,1,0,0,1,0,0,0,89,71,0,0,0,2.68,53973,51549.0703125,2423.9296875
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2019,0,0,0,0,1,0,0,1,0,0,0,89,71,0,0,0,2.68,74601,62111.22265625,12489.77734375
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2019,1,0,0,0,0,0,0,1,0,0,0,89,73,0,0,0,2.46,54184,52456.22265625,1727.77734375
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2019,1,0,0,0,0,0,0,1,0,0,0,89,73,0,0,0,2.46,18534,19334.89453125,-800.89453125
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2019,0,0,1,0,0,0,0,0,1,1,0,91,72,0.08,0,0,4.7,44836,45454.73828125,-618.73828125
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2022,0,1,0,0,0,0,0,1,0,0,0,78,57,0,0,0,3.58,50033,42287.359375,7745.640625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2022,0,0,0,0,0,1,0,1,0,0,0,79,66,0,0,0,2.46,41891,40909.3515625,981.6484375
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,0,0,1,0,0,1,0,0,0,84,69,0,0,0,4.92,40527,42018.0703125,-1491.0703125
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,0,0,1,0,0,1,0,0,0,84,69,0,0,0,4.92,50586,51815.60546875,-1229.60546875
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,0,0,1,0,0,0,0,0,1,1,0,91,72,0,0,0,1.34,31105,32452.068359375,-1347.068359375
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,0,0,1,0,0,0,0,0,1,1,0,91,72,0,0,0,1.34,7694,8200.548828125,-506.548828125
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,0,0,1,0,0,0,0,0,1,1,0,91,72,0,0,0,1.34,54216,52889.93359375,1326.06640625
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,1,0,0,0,0,0,1,1,0,88,71,0,0,0,2.24,73417,65639.078125,7777.921875
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,1,0,0,0,0,1,1,0,89,77,0,0,0,4.03,18077,16881.939453125,1195.060546875
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,1,0,0,0,0,1,1,0,89,77,0,0,0,4.03,54545,56662.640625,-2117.640625
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,0,1,0,1,0,0,0,79,70,0.55,0,0,7.16,35228,38891.71484375,-3663.71484375
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2020,1,0,0,0,0,0,0,1,0,0,0,35,20,0,0,0,5.37,17396,20196.376953125,-2800.376953125
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2020,0,0,1,0,0,0,0,0,1,1,0,50,30,0,0,0,6.26,49331,48037.59765625,1293.40234375
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,1,0,0,0,0,0,1,1,0,67,60,0,0,0,8.5,50117,55894.17578125,-5777.17578125
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2021,0,0,0,0,1,0,0,1,0,0,0,76,62,0,0,0,2.68,58661,55911.76171875,2749.23828125
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2020,1,0,0,0,0,0,0,1,0,0,0,42,29,0,0,0,9.84,41272,41204.375,67.625
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2020,0,0,1,0,0,0,0,0,1,1,0,35,25,0,0,0,8.72,16727,19697.1640625,-2970.1640625
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,0,1,0,0,0,0,1,1,0,83,67,0,0,0,5.82,51051,52423.046875,-1372.046875
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2021,0,1,0,0,0,0,0,1,0,0,0,39,32,0.52,0.4,3.1,3.36,42739,45704.69140625,-2965.69140625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,0,0,1,0,1,0,0,0,33,21,0,0,0,10.74,58368,55969.9609375,2398.0390625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2022,0,0,0,0,0,1,0,1,0,0,0,81,68,0,0,0,4.25,11424,11283.1826171875,140.8173828125
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2022,0,0,0,0,0,1,0,1,0,0,0,81,68,0,0,0,4.25,57167,63238.2890625,-6071.2890625
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2022,0,0,0,0,0,1,0,1,0,0,0,80,63,0.06,0,0,2.46,56879,56556.4453125,322.5546875
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2022,0,0,0,0,0,1,0,1,0,0,0,80,63,0.06,0,0,2.46,48614,50002.03125,-1388.03125
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,0,0,0,1,1,0,0,0,52,32,0,0,0,6.04,16363,15917.0380859375,445.9619140625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,0,1,0,0,1,0,0,0,71,44,0,0,0,2.68,36271,37542.90234375,-1271.90234375
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,0,1,0,0,1,0,0,0,71,44,0,0,0,2.68,16628,16738.37109375,-110.37109375
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,1,0,0,0,0,0,1,0,0,0,86,73,0.98,0,0,4.7,10583,10312.85546875,270.14453125
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,1,0,0,0,0,0,1,0,0,0,86,73,0.98,0,0,4.7,48364,52078.9375,-3714.9375
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,1,0,0,0,0,0,1,0,0,0,86,73,0.98,0,0,4.7,42329,41222.015625,1106.984375
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,1,0,0,0,0,1,1,0,54,31,0,0,0,10.96,40217,36682.984375,3534.015625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,1,0,0,0,0,1,1,0,54,31,0,0,0,10.96,6378,5659.33544921875,718.66455078125
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,1,0,0,0,0,0,1,1,0,59,33,0,0,0,2.68,46468,45399.91015625,1068.08984375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,1,0,0,0,0,0,1,1,0,59,33,0,0,0,2.68,71039,67456.59375,3582.40625
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,1,0,0,0,0,0,1,1,0,59,33,0,0,0,2.68,15929,15654.607421875,274.392578125
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,1,0,0,0,0,1,1,0,63,42,0,0,0,3.13,40397,38585.66796875,1811.33203125
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,1,0,0,0,0,1,1,0,63,42,0,0,0,3.13,45013,44728.359375,284.640625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,1,0,0,0,0,1,1,0,60,48,0.76,0,0,6.71,33693,36649.79296875,-2956.79296875
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,1,0,0,0,0,1,1,0,60,48,0.76,0,0,6.71,34335,41981.0625,-7646.0625
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,0,0,0,0,1,0,0,1,0,0,0,86,73,0,0,0,4.47,42392,39966.7421875,2425.2578125
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,0,0,0,0,1,0,0,1,0,0,0,86,73,0,0,0,4.47,9110,8729.2734375,380.7265625
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2022,0,0,0,0,0,1,0,1,0,0,0,80,63,0.06,0,0,2.46,18057,17947.9765625,109.0234375
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,1,0,0,0,0,0,1,1,0,87,73,0,0,0,3.13,44697,56354.1015625,-11657.1015625
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,1,0,0,0,0,0,1,1,0,87,73,0,0,0,3.13,50680,53150.55078125,-2470.55078125
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2022,0,0,1,0,0,0,0,0,1,1,0,87,73,0,0,0,3.13,56767,55358.08203125,1408.91796875
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,0,0,0,0,0,1,0,1,0,0,0,93,80,0,0,0,4.7,59770,55644.23828125,4125.76171875
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,0,0,0,0,1,0,0,1,0,0,0,92,74,0.08,0,0,2.91,32274,32235.87890625,38.12109375
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,0,0,0,0,1,0,0,1,0,0,0,92,74,0.08,0,0,2.91,53842,56973.43359375,-3131.43359375
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,1,0,0,0,0,0,0,1,0,0,0,82,70,0.78,0,0,1.57,9657,10561.2958984375,-904.2958984375
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2020,1,0,0,0,0,0,0,1,0,0,0,82,70,0.78,0,0,1.57,66838,61888.1640625,4949.8359375
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,1,0,0,1,0,0,0,82,71,0,0,0,2.24,9312,10072.25,-760.25
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,1,0,0,1,0,0,0,82,71,0,0,0,2.24,56231,62454.41015625,-6223.41015625
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,1,0,0,0,0,0,0,1,0,0,0,81,66,0.46,0,0,4.03,32582,33185.953125,-603.953125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,0,1,0,1,0,0,0,79,70,0.55,0,0,7.16,32194,39726.0078125,-7532.0078125
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,0,1,0,1,0,0,0,79,70,0.55,0,0,7.16,39745,52435.80078125,-12690.80078125
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,1,0,0,0,0,1,1,0,87,72,0,0,0,3.58,35480,35340.8984375,139.1015625
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,1,0,0,0,0,1,1,0,87,72,0,0,0,3.58,39109,40043.69921875,-934.69921875
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,1,0,0,0,0,1,1,0,87,72,0,0,0,3.58,43506,42051.7734375,1454.2265625
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,0,1,0,1,0,0,0,82,63,0.2,0,0,2.91,44911,43789.30859375,1121.69140625
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,0,1,0,1,0,0,0,82,63,0.2,0,0,2.91,41373,39192.54296875,2180.45703125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,0,0,1,1,0,0,0,75,66,0.14,0,0,3.13,46003,43999.734375,2003.265625
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,1,0,0,0,0,1,1,0,65,45,0,0,0,5.06851082188837,53823,55352.23828125,-1529.23828125
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,1,0,0,0,0,0,1,1,0,70,51,0.01,0,0,2.91,47731,48575.5859375,-844.5859375
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,1,0,0,0,0,1,1,0,57,47,0.42,0,0,7.16,41769,42593.55078125,-824.55078125
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,1,0,0,0,0,1,1,0,57,47,0.42,0,0,7.16,35446,38074.45703125,-2628.45703125
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,1,0,0,0,0,1,1,0,64,49,0,0,0,3.58,40764,39227.296875,1536.703125
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,1,0,0,0,0,1,1,0,64,49,0,0,0,3.58,44269,39863.37890625,4405.62109375
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,1,0,0,0,0,1,1,0,64,49,0,0,0,3.58,17452,17241.212890625,210.787109375
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,1,0,0,1,0,0,0,80,62,0,0,0,3.13,35845,34651.14453125,1193.85546875
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,1,0,0,1,0,0,0,80,62,0,0,0,3.13,9515,10533.86328125,-1018.86328125
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,0,0,1,1,0,0,0,77,67,0,0,0,6.26,33625,34461.84765625,-836.84765625
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,0,0,0,0,0,1,1,0,0,0,77,67,0,0,0,6.26,9402,10436.271484375,-1034.271484375
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2023,0,1,0,0,0,0,0,1,0,0,0,51,31,0,0,0,4.92,9782,9988.265625,-206.265625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2023,0,0,0,0,0,1,0,1,0,0,0,52,42,0,0,0,4.03,40275,41370.23046875,-1095.23046875
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2023,0,0,0,0,0,1,0,1,0,0,0,52,42,0,0,0,4.03,51756,52036.55078125,-280.55078125
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,0,0,1,0,1,0,0,0,76,53,0,0,0,4.25,16379,16240.5615234375,138.4384765625
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,1,0,0,0,0,1,1,0,63,49,0.59,0,0,5.37,44892,43582.94921875,1309.05078125
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,1,0,0,0,0,1,1,0,63,49,0.59,0,0,5.37,54174,53002.8046875,1171.1953125
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,1,0,0,0,0,0,0,1,0,0,0,85,71,0,0,0,3.58,44553,44782.36328125,-229.36328125
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,1,0,0,0,0,0,0,1,0,0,0,85,71,0,0,0,3.58,16131,17206.294921875,-1075.294921875
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2020,0,0,0,1,0,0,0,0,1,1,0,74,61,0,0,0,2.91,34168,35020.2734375,-852.2734375
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2020,0,0,0,1,0,0,0,0,1,1,0,74,61,0,0,0,2.91,7797,10168.03125,-2371.03125
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,2020,0,0,0,1,0,0,0,0,1,1,0,74,61,0,0,0,2.91,41668,39626.88671875,2041.11328125
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2021,0,0,0,0,0,0,1,1,0,0,0,85,52,0.05,0,0,2.46,38246,38289.25390625,-43.25390625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2021,1,0,0,0,0,0,0,1,0,0,0,66,49,0,0,0,4.7,41050,40218.75,831.25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023,1,0,0,0,0,0,0,1,0,0,0,53,45,0,0,0,4.47,10639,11121.8974609375,-482.8974609375
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,0,0,0,0,0,1,1,0,0,0,93,73,1.82,0,0,3.58,50895,51062.05078125,-167.05078125
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,0,0,0,0,0,1,1,0,0,0,93,73,1.82,0,0,3.58,63388,63359.07421875,28.92578125
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,0,0,0,0,0,1,1,0,0,0,93,73,1.82,0,0,3.58,63767,65361.140625,-1594.140625
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,1,0,0,0,0,0,1,0,0,0,90,72,1.66,0,0,2.68,42447,40031.8046875,2415.1953125
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,1,0,0,0,0,0,1,0,0,0,90,72,1.66,0,0,2.68,50552,46277.0703125,4274.9296875
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2023,0,0,0,0,0,1,0,1,0,0,0,52,42,0,0,0,4.03,38138,39260.46875,-1122.46875
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2023,0,0,0,0,1,0,0,1,0,0,0,46,31,0.01,0,0,7.38,44737,43579.83984375,1157.16015625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2023,0,0,0,0,1,0,0,1,0,0,0,46,31,0.01,0,0,7.38,65105,75413.5625,-10308.5625
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2023,0,0,0,1,0,0,0,0,1,1,0,57,40,0,0,0,4.25,44490,44130.36328125,359.63671875
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2023,0,1,0,0,0,0,0,1,0,0,0,54,42,0,0,0,6.04,53638,51205.8671875,2432.1328125
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2023,0,0,1,0,0,0,0,0,1,1,0,67,51,0.68,0,0,7.16,44954,44093.515625,860.484375
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2023,0,0,1,0,0,0,0,0,1,1,0,67,51,0.68,0,0,7.16,10374,11597.4873046875,-1223.4873046875
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2023,0,0,1,0,0,0,0,0,1,1,0,67,51,0.68,0,0,7.16,51487,49339.1328125,2147.8671875
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,1,0,0,0,0,0,0,1,0,0,0,81,66,0.46,0,0,4.03,60683,57850.8125,2832.1875
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,1,0,0,0,0,0,0,1,0,0,0,86,73,0,0,0,5.82,46769,47606.1015625,-837.1015625
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,1,0,0,0,0,0,0,1,0,0,0,86,73,0,0,0,5.82,67285,65788.7578125,1496.2421875
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,1,0,0,0,0,0,1,0,0,0,81,64,0.14,0,0,2.46,8613,9452.78515625,-839.78515625
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,2020,0,1,0,0,0,0,0,1,0,0,0,81,64,0.14,0,0,2.46,40512,39486.45703125,1025.54296875
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2019,0,0,0,0,0,1,0,1,0,0,0,73,67,0.79,0,0,1.79,19253,18287.6015625,965.3984375
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2019,0,0,0,0,0,1,0,1,0,0,0,73,67,0.79,0,0,1.79,53566,59660.74609375,-6094.74609375
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,0,0,0,0,1,0,1,0,0,0,85,71,0.02,0,0,2.46,42173,43075.3125,-902.3125
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,0,0,0,0,1,0,1,0,0,0,85,71,0.02,0,0,2.46,21140,19558.890625,1581.109375
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,0,0,0,0,1,0,1,0,0,0,85,71,0.02,0,0,2.46,65609,62777.734375,2831.265625
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2019,0,0,0,0,1,0,0,1,0,0,1,90,74,0,0,0,2.68,32321,37119.49609375,-4798.49609375
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2021,0,0,0,1,0,0,0,0,1,1,0,60,48,0.76,0,0,6.71,31391,35858.01171875,-4467.01171875
